 time            v(adc0)         v(adc1)         v(adc2)         v(adc3)         v(adc4)         v(adc5)         v(adc6)         v(adc7)        
 8.83026789e-07 -1.53643992e-09 -1.53643997e-09 -1.53643988e-09 -1.53644000e-09 -1.53508920e-09 -1.53508923e-09 -1.53643997e-09 -1.53494447e-09 
 8.85026789e-07  1.09445379e-08  1.09445379e-08  1.09445379e-08  1.09445380e-08  1.09431946e-08  1.09431946e-08  1.09445380e-08  1.09430438e-08 
 8.87026789e-07 -1.71758808e-09 -1.71758810e-09 -1.71758807e-09 -1.71758816e-09 -1.71625355e-09 -1.71625361e-09 -1.71758818e-09 -1.71609644e-09 
 8.89026789e-07  1.11215776e-08  1.11215776e-08  1.11215776e-08  1.11215777e-08  1.11202532e-08  1.11202533e-08  1.11215777e-08  1.11200897e-08 
 8.91026789e-07 -1.89043166e-09 -1.89043170e-09 -1.89043163e-09 -1.89043176e-09 -1.88911882e-09 -1.88911882e-09 -1.89043175e-09 -1.88894875e-09 
 8.93026789e-07  1.12901457e-08  1.12901458e-08  1.12901457e-08  1.12901458e-08  1.12888460e-08  1.12888460e-08  1.12901458e-08  1.12886692e-08 
 8.95026789e-07 -2.05464792e-09 -2.05464791e-09 -2.05464787e-09 -2.05464800e-09 -2.05336282e-09 -2.05336282e-09 -2.05464796e-09 -2.05317917e-09 
 8.97026789e-07  1.14499421e-08  1.14499421e-08  1.14499420e-08  1.14499422e-08  1.14486734e-08  1.14486734e-08  1.14499422e-08  1.14484827e-08 
 8.99026789e-07 -2.20995892e-09 -2.20995897e-09 -2.20995885e-09 -2.20995901e-09 -2.20870837e-09 -2.20870837e-09 -2.20995900e-09 -2.20851048e-09 
 9.01026789e-07  1.16043026e-08  1.16043026e-08  1.16043025e-08  1.16043026e-08  1.16030716e-08  1.16030716e-08  1.16043026e-08  1.16028663e-08 
 9.03026789e-07 -2.35534239e-09 -2.35534242e-09 -2.35534230e-09 -2.35534243e-09 -2.35413413e-09 -2.35413415e-09 -2.35534243e-09 -2.35392145e-09 
 9.05026789e-07  1.17459260e-08  1.17459260e-08  1.17459259e-08  1.17459260e-08  1.17447409e-08  1.17447409e-08  1.17459260e-08  1.17445204e-08 
 9.07026789e-07 -2.49218556e-09 -2.49218555e-09 -2.49218542e-09 -2.49218553e-09 -2.49102715e-09 -2.49102717e-09 -2.49218559e-09 -2.49079891e-09 
 9.09026789e-07  1.18781235e-08  1.18781235e-08  1.18781234e-08  1.18781235e-08  1.18769925e-08  1.18769926e-08  1.18781235e-08  1.18767561e-08 
 9.11026789e-07 -2.61953749e-09 -2.61953755e-09 -2.61953745e-09 -2.61953752e-09 -2.61843759e-09 -2.61843762e-09 -2.61953750e-09 -2.61819317e-09 
 9.13026789e-07  1.20007619e-08  1.20007619e-08  1.20007618e-08  1.20007619e-08  1.19996940e-08  1.19996940e-08  1.20007619e-08  1.19994411e-08 
 9.15026789e-07 -2.73728368e-09 -2.73728373e-09 -2.73728360e-09 -2.73728370e-09 -2.73625162e-09 -2.73625165e-09 -2.73728374e-09 -2.73599037e-09 
 9.17026789e-07  1.21137446e-08  1.21137447e-08  1.21137445e-08  1.21137447e-08  1.21127494e-08  1.21127495e-08  1.21137447e-08  1.21124794e-08 
 9.19026789e-07 -2.84534551e-09 -2.84534557e-09 -2.84534543e-09 -2.84534556e-09 -2.84439113e-09 -2.84439110e-09 -2.84534554e-09 -2.84411246e-09 
 9.21026789e-07  1.22170103e-08  1.22170104e-08  1.22170103e-08  1.22170103e-08  1.22160981e-08  1.22160980e-08  1.22170104e-08  1.22158103e-08 
 9.23026789e-07 -2.94367818e-09 -2.94367823e-09 -2.94367814e-09 -2.94367820e-09 -2.94281192e-09 -2.94281193e-09 -2.94367824e-09 -2.94251526e-09 
 9.25026789e-07  1.23105304e-08  1.23105304e-08  1.23105303e-08  1.23105304e-08  1.23097118e-08  1.23097118e-08  1.23105304e-08  1.23094057e-08 
 9.27026789e-07 -3.03226881e-09 -3.03226887e-09 -3.03226880e-09 -3.03226887e-09 -3.03150186e-09 -3.03150185e-09 -3.03226886e-09 -3.03118650e-09 
 9.29026789e-07  1.23943071e-08  1.23943072e-08  1.23943071e-08  1.23943072e-08  1.23935936e-08  1.23935936e-08  1.23943072e-08  1.23932685e-08 
 9.31026789e-07 -3.11113460e-09 -3.11113466e-09 -3.11113457e-09 -3.11113461e-09 -3.11047845e-09 -3.11047845e-09 -3.11113465e-09 -3.11014390e-09 
 9.33026789e-07  1.24683721e-08  1.24683722e-08  1.24683720e-08  1.24683721e-08  1.24677755e-08  1.24677755e-08  1.24683721e-08  1.24674309e-08 
 9.35026789e-07 -3.18032064e-09 -3.18032070e-09 -3.18032058e-09 -3.18032064e-09 -3.17978751e-09 -3.17978753e-09 -3.18032067e-09 -3.17943316e-09 
 9.37026789e-07  1.25327835e-08  1.25327835e-08  1.25327835e-08  1.25327835e-08  1.25323164e-08  1.25323164e-08  1.25327836e-08  1.25319517e-08 
 9.39026789e-07 -3.23989808e-09 -3.23989810e-09 -3.23989801e-09 -3.23989807e-09 -3.23950078e-09 -3.23950076e-09 -3.23989812e-09 -3.23912598e-09 
 9.41026789e-07  1.25876251e-08  1.25876251e-08  1.25876251e-08  1.25876251e-08  1.25873004e-08  1.25873004e-08  1.25876251e-08  1.25869150e-08 
 9.43026789e-07 -3.28996230e-09 -3.28996234e-09 -3.28996222e-09 -3.28996231e-09 -3.28971404e-09 -3.28971405e-09 -3.28996233e-09 -3.28931832e-09 
 9.45026789e-07  1.26330036e-08  1.26330037e-08  1.26330036e-08  1.26330036e-08  1.26328349e-08  1.26328349e-08  1.26330037e-08  1.26324282e-08 
 9.47026789e-07 -3.33063103e-09 -3.33063103e-09 -3.33063095e-09 -3.33063104e-09 -3.33054544e-09 -3.33054543e-09 -3.33063103e-09 -3.33012827e-09 
 9.49026789e-07  1.26690473e-08  1.26690474e-08  1.26690473e-08  1.26690473e-08  1.26690484e-08  1.26690484e-08  1.26690474e-08  1.26686200e-08 
 9.51026789e-07 -3.36204243e-09 -3.36204239e-09 -3.36204235e-09 -3.36204240e-09 -3.36213361e-09 -3.36213360e-09 -3.36204242e-09 -3.36169441e-09 
 9.53026789e-07  1.26959041e-08  1.26959041e-08  1.26959040e-08  1.26959040e-08  1.26960892e-08  1.26960892e-08  1.26959041e-08  1.26956386e-08 
 9.55026789e-07 -3.38435340e-09 -3.38435337e-09 -3.38435331e-09 -3.38435335e-09 -3.38463591e-09 -3.38463591e-09 -3.38435337e-09 -3.38417416e-09 
 9.57026789e-07  1.27137397e-08  1.27137396e-08  1.27137396e-08  1.27137396e-08  1.27141236e-08  1.27141236e-08  1.27137397e-08  1.27136502e-08 
 9.59026789e-07 -3.39773796e-09 -3.39773791e-09 -3.39773788e-09 -3.39773794e-09 -3.39822663e-09 -3.39822656e-09 -3.39773793e-09 -3.39774196e-09 
 9.61026789e-07  1.27227361e-08  1.27227361e-08  1.27227360e-08  1.27227361e-08  1.27233339e-08  1.27233338e-08  1.27227361e-08  1.27228373e-08 
 9.63026789e-07 -3.40238548e-09 -3.40238543e-09 -3.40238542e-09 -3.40238544e-09 -3.40309543e-09 -3.40309543e-09 -3.40238546e-09 -3.40258740e-09 
 9.65026789e-07  1.27230900e-08  1.27230899e-08  1.27230899e-08  1.27230899e-08  1.27239169e-08  1.27239169e-08  1.27230899e-08  1.27233966e-08 
 9.67026789e-07 -3.39847261e-09 -3.39847256e-09 -3.39847254e-09 -3.39847257e-09 -3.39941906e-09 -3.39941909e-09 -3.39847259e-09 -3.39888728e-09 
 9.69026789e-07  1.27149635e-08  1.27149634e-08  1.27149634e-08  1.27149634e-08  1.27160345e-08  1.27160345e-08  1.27149634e-08  1.27154903e-08 
 9.71026789e-07 -3.38624264e-09 -3.38624254e-09 -3.38624255e-09 -3.38624260e-09 -3.38744058e-09 -3.38744059e-09 -3.38624256e-09 -3.38688460e-09 
 9.73026789e-07  1.26986755e-08  1.26986754e-08  1.26986753e-08  1.26986754e-08  1.27000057e-08  1.27000057e-08  1.26986754e-08  1.26994372e-08 
 9.75026789e-07 -3.36598194e-09 -3.36598186e-09 -3.36598183e-09 -3.36598186e-09 -3.36744662e-09 -3.36744667e-09 -3.36598187e-09 -3.36686621e-09 
 9.77026789e-07  1.26744787e-08  1.26744787e-08  1.26744786e-08  1.26744787e-08  1.26760837e-08  1.26760837e-08  1.26744787e-08  1.26754906e-08 
 9.79026789e-07 -3.33794609e-09 -3.33794597e-09 -3.33794594e-09 -3.33794599e-09 -3.33969317e-09 -3.33969321e-09 -3.33794602e-09 -3.33908811e-09 
 9.81026789e-07  1.26426318e-08  1.26426318e-08  1.26426318e-08  1.26426317e-08  1.26445272e-08  1.26445272e-08  1.26426318e-08  1.26439093e-08 
 9.83026789e-07 -3.30239578e-09 -3.30239561e-09 -3.30239563e-09 -3.30239562e-09 -3.30444091e-09 -3.30444096e-09 -3.30239567e-09 -3.30381091e-09 
 9.85000000e-07  1.26031606e-08  1.26031604e-08  1.26031604e-08  1.26031604e-08  1.26053642e-08  1.26053642e-08  1.26031604e-08  1.26047210e-08 
 9.85200000e-07  4.72494222e-09  4.72494218e-09  4.72494229e-09  4.72494235e-09  4.72452631e-09  4.72452633e-09  4.72494231e-09  4.72455759e-09 
 9.85600000e-07  4.57166945e-09  4.57166948e-09  4.57166939e-09  4.57166934e-09  4.57213501e-09  4.57213504e-09  4.57166936e-09  4.57210317e-09 
 9.86400000e-07  4.75400271e-09  4.75400260e-09  4.75400264e-09  4.75400270e-09  4.75351238e-09  4.75351235e-09  4.75400267e-09  4.75354439e-09 
 9.87150302e-07  4.55336278e-09  4.55336280e-09  4.55336278e-09  4.55336274e-09  4.55439899e-09  4.55439900e-09  4.55336282e-09  4.55384696e-09 
 9.87687001e-07  4.77492840e-09  4.77492831e-09  4.77492835e-09  4.77492847e-09  4.76542050e-09  4.76542044e-09  4.77492839e-09  4.77440806e-09 
 9.88110589e-07  4.52838745e-09  4.52838765e-09  4.52838755e-09  4.52838752e-09  4.58811942e-09  4.58811955e-09  4.52838756e-09  4.52895697e-09 
 9.88521453e-07  4.78864465e-09  4.78864445e-09  4.78864441e-09  4.78864452e-09  4.59487391e-09  4.59487376e-09  4.78864446e-09  4.78800695e-09 
 9.88835576e-07  4.60964110e-09  4.60964130e-09  4.60964188e-09  4.60964129e-09  5.13782966e-09  5.13782971e-09  4.60964133e-09  4.61044831e-09 
 9.89039628e-07  3.88574530e-09  3.88574523e-09  3.88574008e-09  3.88574522e-09  2.57895190e-09  2.57895192e-09  3.88574540e-09  3.88428848e-09 
 9.89218519e-07  9.89584712e-09  9.89584701e-09  9.89587310e-09  9.89584703e-09  1.21312784e-08  1.21312785e-08  9.89584649e-09  9.89894298e-09 
 9.89406539e-07 -1.31977829e-08 -1.31977827e-08 -1.31978596e-08 -1.31977829e-08 -1.59227429e-08 -1.59227430e-08 -1.31977812e-08 -1.32034288e-08 
 9.89666935e-07  4.00682577e-08  4.00682576e-08  4.00683979e-08  4.00682577e-08  4.26904913e-08  4.26904914e-08  4.00682542e-08  4.00761254e-08 
 9.89978919e-07 -5.27336080e-08 -5.27336080e-08 -5.27338217e-08 -5.27336080e-08 -5.48971553e-08 -5.48971554e-08 -5.27336021e-08 -5.27432688e-08 
 9.90000000e-07  8.72428565e-07  8.72428565e-07  8.72423386e-07  8.72428565e-07  8.40320690e-07  8.40320690e-07  8.72428068e-07  8.72636634e-07 
 9.90042163e-07 -1.44582583e-07 -1.44582583e-07 -1.44580497e-07 -1.44582583e-07 -1.37074633e-07 -1.37074633e-07 -1.44582439e-07 -1.44650750e-07 
 9.90126488e-07  1.29204533e-07  1.29204533e-07  1.29201176e-07  1.29204533e-07  1.21917671e-07  1.21917671e-07  1.29204337e-07  1.29334333e-07 
 9.90276774e-07 -9.77191192e-08 -9.77191191e-08 -9.77149652e-08 -9.77191193e-08 -9.08451203e-08 -9.08451202e-08 -9.77188941e-08 -9.79009244e-08 
 9.90577345e-07  9.51380581e-08  9.51380578e-08  9.51335016e-08  9.51380581e-08  8.85173081e-08  8.85173079e-08  9.51378181e-08  9.53504239e-08 
 9.91178487e-07 -7.98067100e-08 -7.98067098e-08 -7.98019534e-08 -7.98067100e-08 -7.33215467e-08 -7.33215465e-08 -7.98064626e-08 -8.00353887e-08 
 9.92380770e-07  8.61193379e-08  8.61193378e-08  8.61144820e-08  8.61193379e-08  7.97038173e-08  7.97038172e-08  8.61190869e-08  8.63563983e-08 
 9.94309849e-07 -7.49324255e-08 -7.49324254e-08 -7.49275081e-08 -7.49324256e-08 -6.85609414e-08 -6.85609413e-08 -7.49321723e-08 -7.51747856e-08 
 9.96309849e-07  8.24485664e-08  8.24485663e-08  8.24435897e-08  8.24485664e-08  7.61199451e-08  7.61199450e-08  8.24483110e-08  8.26960880e-08 
 9.98309849e-07 -7.13345091e-08 -7.13345091e-08 -7.13294735e-08 -7.13345092e-08 -6.50491771e-08 -6.50491770e-08 -7.13342517e-08 -7.15872429e-08 
 1.00030985e-06  7.88584582e-08  7.88584581e-08  7.88533639e-08  7.88584582e-08  7.26167687e-08  7.26167686e-08  7.88581985e-08  7.91164498e-08 
 1.00230985e-06 -6.77535062e-08 -6.77535061e-08 -6.77483534e-08 -6.77535062e-08 -6.15558594e-08 -6.15558593e-08 -6.77532444e-08 -6.80168029e-08 
 1.00430985e-06  7.52877866e-08  7.52877866e-08  7.52825757e-08  7.52877867e-08  6.91345105e-08  6.91345104e-08  7.52875227e-08  7.55564311e-08 
 1.00630985e-06 -6.41943671e-08 -6.41943671e-08 -6.41890983e-08 -6.41943672e-08 -5.80858367e-08 -5.80858365e-08 -6.41941011e-08 -6.44684033e-08 
 1.00830985e-06  7.17413108e-08  7.17413108e-08  7.17359844e-08  7.17413109e-08  6.56778294e-08  6.56778292e-08  7.17410426e-08  7.20207778e-08 
 1.01030985e-06 -6.06616637e-08 -6.06616637e-08 -6.06562801e-08 -6.06616638e-08 -5.46435823e-08 -5.46435821e-08 -6.06613934e-08 -6.09466020e-08 
 1.01230985e-06  6.82234189e-08  6.82234188e-08  6.82179783e-08  6.82234189e-08  6.22510174e-08  6.22510173e-08  6.82231465e-08  6.85138641e-08 
 1.01430985e-06 -5.71596043e-08 -5.71596043e-08 -5.71541072e-08 -5.71596044e-08 -5.12332106e-08 -5.12332104e-08 -5.71593299e-08 -5.74555936e-08 
 1.01630985e-06  6.47381438e-08  6.47381438e-08  6.47325905e-08  6.47381439e-08  5.88580153e-08  5.88580152e-08  6.47378673e-08  6.50397091e-08 
 1.01830985e-06 -5.36920505e-08 -5.36920505e-08 -5.36864414e-08 -5.36920506e-08 -4.78584927e-08 -4.78584926e-08 -5.36917720e-08 -5.39992253e-08 
 1.02030985e-06  6.12891796e-08  6.12891796e-08  6.12835150e-08  6.12891797e-08  5.55024287e-08  5.55024286e-08  6.12888990e-08  6.16019924e-08 
 1.02230985e-06 -5.02625327e-08 -5.02625327e-08 -5.02568131e-08 -5.02625328e-08 -4.45228724e-08 -4.45228724e-08 -5.02622501e-08 -5.05810131e-08 
 1.02430985e-06  5.78798973e-08  5.78798972e-08  5.78741231e-08  5.78798973e-08  5.21875431e-08  5.21875430e-08  5.78796126e-08  5.82040702e-08 
 1.02630985e-06 -4.68742662e-08 -4.68742662e-08 -4.68684377e-08 -4.68742662e-08 -4.12294812e-08 -4.12294811e-08 -4.68739795e-08 -4.72041575e-08 
 1.02830985e-06  5.45133604e-08  5.45133604e-08  5.45074783e-08  5.45133604e-08  4.89163403e-08  4.89163402e-08  5.45130717e-08  5.48489914e-08 
 1.03030985e-06 -4.35301667e-08 -4.35301667e-08 -4.35242313e-08 -4.35301668e-08 -3.79811544e-08 -3.79811544e-08 -4.35298761e-08 -4.38715596e-08 
 1.03230985e-06  5.12062189e-08  5.12062189e-08  5.12002288e-08  5.12062189e-08  4.57037387e-08  4.57037387e-08  5.12059262e-08  5.15535054e-08 
 1.03430985e-06 -4.02300437e-08 -4.02300437e-08 -4.02240029e-08 -4.02300437e-08 -3.47777011e-08 -3.47777011e-08 -4.02297491e-08 -4.05830236e-08 
 1.03630985e-06  4.79295656e-08  4.79295656e-08  4.79234710e-08  4.79295657e-08  4.25241636e-08  4.25241635e-08  4.79292690e-08  4.82884740e-08 
 1.03830985e-06 -3.69794907e-08 -3.69794907e-08 -3.69733465e-08 -3.69794907e-08 -3.16245545e-08 -3.16245545e-08 -3.69791922e-08 -3.73441164e-08 
 1.04030985e-06  4.46916957e-08  4.46916957e-08  4.46855006e-08  4.46916957e-08  3.93856623e-08  3.93856622e-08  4.46913953e-08  4.50621555e-08 
 1.04230985e-06 -3.37748529e-08 -3.37748529e-08 -3.37686094e-08 -3.37748529e-08 -2.85194827e-08 -2.85194826e-08 -3.37745507e-08 -3.41510344e-08 
 1.04430985e-06  4.15353375e-08  4.15353375e-08  4.15290402e-08  4.15353375e-08  3.63259718e-08  3.63259717e-08  4.15350333e-08  4.19176088e-08 
 1.04630985e-06 -3.06399566e-08 -3.06399566e-08 -3.06336119e-08 -3.06399565e-08 -2.54816166e-08 -2.54816166e-08 -3.06396505e-08 -3.10279723e-08 
 1.04830985e-06  3.84155651e-08  3.84155651e-08  3.84091695e-08  3.84155650e-08  3.33051891e-08  3.33051891e-08  3.84152570e-08  3.88095709e-08 
 1.05030985e-06 -2.75423969e-08 -2.75423970e-08 -2.75359571e-08 -2.75423969e-08 -2.24847809e-08 -2.24847808e-08 -2.75420873e-08 -2.79420177e-08 
 1.05230985e-06  3.53542244e-08  3.53542244e-08  3.53477328e-08  3.53542243e-08  3.03432543e-08  3.03432543e-08  3.53539127e-08  3.57599605e-08 
 1.05430985e-06 -2.45112297e-08 -2.45112298e-08 -2.45046951e-08 -2.45112297e-08 -1.95531846e-08 -1.95531846e-08 -2.45109164e-08 -2.49225720e-08 
 1.05630985e-06  3.23496980e-08  3.23496981e-08  3.23431127e-08  3.23496980e-08  2.74385747e-08  2.74385747e-08  3.23493828e-08  3.27671578e-08 
 1.05830985e-06 -2.15374352e-08 -2.15374352e-08 -2.15308079e-08 -2.15374351e-08 -1.66793705e-08 -1.66793705e-08 -2.15371183e-08 -2.19604851e-08 
 1.06030985e-06  2.94031284e-08  2.94031284e-08  2.93964515e-08  2.94031283e-08  2.45922309e-08  2.45922308e-08  2.94028096e-08  2.98322907e-08 
 1.06230985e-06 -1.86220625e-08 -1.86220626e-08 -1.86153450e-08 -1.86220624e-08 -1.38643271e-08 -1.38643270e-08 -1.86217421e-08 -1.90567917e-08 
 1.06430985e-06  2.65154759e-08  2.65154759e-08  2.65087100e-08  2.65154759e-08  2.18051237e-08  2.18051236e-08  2.65151536e-08  2.69563052e-08 
 1.06630985e-06 -1.57659853e-08 -1.57659854e-08 -1.57591800e-08 -1.57659853e-08 -1.11088693e-08 -1.11088692e-08 -1.57656615e-08 -1.62123510e-08 
 1.06830985e-06  2.36875313e-08  2.36875314e-08  2.36806787e-08  2.36875313e-08  1.90779862e-08  1.90779862e-08  2.36872057e-08  2.41399778e-08 
 1.07030985e-06 -1.29699132e-08 -1.29699132e-08 -1.29630225e-08 -1.29699131e-08 -8.41365015e-09 -8.41365015e-09 -1.29695860e-08 -1.34278588e-08 
 1.07230985e-06  2.09199268e-08  2.09199268e-08  2.09129900e-08  2.09199267e-08  1.64113949e-08  1.64113949e-08  2.09195978e-08  2.13839268e-08 
 1.07430985e-06 -1.02344027e-08 -1.02344028e-08 -1.02274291e-08 -1.02344027e-08 -5.77917163e-09 -5.77917162e-09 -1.02340724e-08 -1.07038578e-08 
 1.07630985e-06  1.82131468e-08  1.82131468e-08  1.82061283e-08  1.82131468e-08  1.38057804e-08  1.38057804e-08  1.82128146e-08  1.86886232e-08 
 1.07830985e-06 -7.55986840e-09 -7.55986845e-09 -7.55281439e-09 -7.55986835e-09 -3.20579519e-09 -3.20579520e-09 -7.55953480e-09 -8.04074903e-09 
 1.08030985e-06  1.55675385e-08  1.55675385e-08  1.55604409e-08  1.55675385e-08  1.12614380e-08  1.12614380e-08  1.55672031e-08  1.60544007e-08 
 1.08230985e-06 -4.94659204e-09 -4.94659207e-09 -4.93946023e-09 -4.94659204e-09 -6.93751763e-10 -6.93751809e-10 -4.94625530e-09 -5.43880132e-09 
 1.08430985e-06  1.29833216e-08  1.29833216e-08  1.29761474e-08  1.29833216e-08  8.77766875e-09  8.77766877e-09  1.29829831e-08  1.34814663e-08 
 1.08630985e-06 -2.39473310e-09 -2.39473310e-09 -2.38752612e-09 -2.39473307e-09  1.75571937e-09  1.75571935e-09 -2.39439334e-09 -2.89816137e-09 
 1.08830985e-06  1.04582583e-08  1.04582583e-08  1.04510170e-08  1.04582583e-08  6.35969408e-09  6.35969410e-09  1.04579171e-08  1.09699088e-08 
 1.09030985e-06  9.55064274e-11  9.55064425e-11  1.02781462e-10  9.55064408e-11  4.14223798e-09  4.14223797e-09  9.58489706e-11 -4.18862758e-10 
 1.09230985e-06  7.99952353e-09  7.99952357e-09  7.99221547e-09  7.99952351e-09  4.00460113e-09  4.00460114e-09  7.99917961e-09  8.51923331e-09 
 1.09430985e-06  2.52279121e-09  2.52279117e-09  2.53013168e-09  2.52279117e-09  6.46596900e-09  6.46596903e-09  2.52313641e-09  1.99777404e-09 
 1.09630985e-06  5.60364590e-09  5.60364594e-09  5.59627373e-09  5.60364587e-09  1.71217762e-09  1.71217762e-09  5.60329931e-09  6.13393103e-09 
 1.09830985e-06  4.88733821e-09  4.88733815e-09  4.89474137e-09  4.88733815e-09  8.73118348e-09  8.73118350e-09  4.88768607e-09  4.35182105e-09 
 1.10030985e-06  3.27036421e-09  3.27036425e-09  3.26293065e-09  3.27036423e-09 -5.18324061e-10 -5.18324070e-10  3.27001509e-09  3.81107108e-09 
 1.10230985e-06  7.18945094e-09  7.18945085e-09  7.19691415e-09  7.18945092e-09  1.09327426e-08  1.09327426e-08  7.18980136e-09  6.64359299e-09 
 1.10430985e-06  9.99334352e-10  9.99334371e-10  9.91842202e-10  9.99334362e-10 -2.68822562e-09 -2.68822557e-09  9.98982683e-10  1.55029838e-09 
 1.10630985e-06  9.43433116e-09  9.43433110e-09  9.44185864e-09  9.43433119e-09  1.30738528e-08  1.30738528e-08  9.43468445e-09  8.87778302e-09 
 1.10830985e-06 -1.21084281e-09 -1.21084275e-09 -1.21839542e-09 -1.21084278e-09 -4.79792610e-09 -4.79792609e-09 -1.21119710e-09 -6.49455936e-10 
 1.11030985e-06  1.16158511e-08  1.16158510e-08  1.16234377e-08  1.16158511e-08  1.51549496e-08  1.51549496e-08  1.16162069e-08  1.10489644e-08 
 1.11230985e-06 -3.36104186e-09 -3.36104177e-09 -3.36865218e-09 -3.36104188e-09 -6.84789508e-09 -6.84789504e-09 -3.36139876e-09 -2.78941631e-09 
 1.11430985e-06  1.37375940e-08  1.37375940e-08  1.37452370e-08  1.37375941e-08  1.71765357e-08  1.71765356e-08  1.37379524e-08  1.31605579e-08 
 1.11630985e-06 -5.45175812e-09 -5.45175805e-09 -5.45942332e-09 -5.45175819e-09 -8.83866606e-09 -8.83866602e-09 -5.45211750e-09 -4.87008739e-09 
 1.11830985e-06  1.58000862e-08  1.58000861e-08  1.58077827e-08  1.58000863e-08  1.91391745e-08  1.91391745e-08  1.58004471e-08  1.52130989e-08 
 1.12030985e-06 -7.48354626e-09 -7.48354626e-09 -7.49126365e-09 -7.48354634e-09 -1.07708306e-08 -1.07708305e-08 -7.48390811e-09 -6.89203309e-09 
 1.12230985e-06  1.78039103e-08  1.78039102e-08  1.78116575e-08  1.78039104e-08  2.10434850e-08  2.10434850e-08  1.78042735e-08  1.72071791e-08 
 1.12430985e-06 -9.45701496e-09 -9.45701491e-09 -9.46478159e-09 -9.45701510e-09 -1.26450326e-08 -1.26450326e-08 -9.45737914e-09 -8.85587070e-09 
 1.12630985e-06  1.97497003e-08  1.97497002e-08  1.97574953e-08  1.97497004e-08  2.28901357e-08  2.28901357e-08  1.97500658e-08  1.91434408e-08 
 1.12830985e-06 -1.13728214e-08 -1.13728213e-08 -1.13806344e-08 -1.13728215e-08 -1.44619632e-08 -1.44619632e-08 -1.13731878e-08 -1.07622656e-08 
 1.13030985e-06  2.16381363e-08  2.16381362e-08  2.16459762e-08  2.16381363e-08  2.46798399e-08  2.46798399e-08  2.16385040e-08  2.10225721e-08 
 1.13230985e-06 -1.32316663e-08 -1.32316662e-08 -1.32395228e-08 -1.32316664e-08 -1.62223556e-08 -1.62223556e-08 -1.32320348e-08 -1.26119263e-08 
 1.13430985e-06  2.34699393e-08  2.34699392e-08  2.34778214e-08  2.34699394e-08  2.64133507e-08  2.64133507e-08  2.34703091e-08  2.28453019e-08 
 1.13630985e-06 -1.50342892e-08 -1.50342891e-08 -1.50421863e-08 -1.50342893e-08 -1.79269806e-08 -1.79269806e-08 -1.50346597e-08 -1.44055998e-08 
